symbol,timestamp_utc,air_temp_3m,rel_hum_3m,wind_spd_avg,wind_spd_max,wind_direction,sw_rad_in,battv_min
VAAM,2026-03-14 16:30:00+00,-13.15,79.31,0.449,1.117,127.3,65.08,12.89
VAAM,2026-03-14 16:15:00+00,-13.14,80.0,0.663,1.039,63.11,69.64,12.87
VAAM,2026-03-14 16:00:00+00,-13.45,79.99,0.591,1.137,32.71,73.25,12.9
VAAM,2026-03-14 15:45:00+00,-13.95,80.1,0.887,1.215,293.2,78.73,12.9
VAAM,2026-03-14 15:30:00+00,-12.87,79.57,0.583,1.039,41.43,78.28,12.9
VAAM,2026-03-14 15:15:00+00,-13.67,80.2,0.634,1.352,235.7,82.3,12.87
VAAM,2026-03-14 15:00:00+00,-13.51,77.45,1.106,1.568,277.8,87.3,12.89
VAAM,2026-03-14 14:45:00+00,-11.79,78.76,0.022,0.784,269.0,88.7,12.89
VAAM,2026-03-14 14:30:00+00,-12.24,80.4,0.105,0.706,46.91,82.8,12.89
VAAM,2026-03-14 14:15:00+00,-13.29,79.56,0.884,1.215,38.9,81.8,12.86
VAAM,2026-03-14 14:00:00+00,-13.27,80.3,0.37,0.784,121.0,83.7,12.89
VAAM,2026-03-14 13:45:00+00,-14.12,80.3,1.01,1.352,278.5,84.6,12.88
VAAM,2026-03-14 13:30:00+00,-13.77,79.95,1.01,1.509,43.31,81.9,12.88
VAAM,2026-03-14 13:15:00+00,-13.61,79.11,1.291,1.98,57.9,76.9,12.85
VAAM,2026-03-14 13:00:00+00,-14.26,79.26,0.839,1.078,127.2,76.91,12.87
VAAM,2026-03-14 12:45:00+00,-13.13,79.58,0.427,1.0,101.7,71.83,12.87
VAAM,2026-03-14 12:30:00+00,-13.76,79.64,0.7,1.333,54.49,64.7,12.87
VAAM,2026-03-14 12:15:00+00,-13.9,79.7,0.99,1.313,76.35,62.7,12.84
VAAM,2026-03-14 12:00:00+00,-14.09,80.3,0.733,1.254,63.29,59.24,12.87
VAAM,2026-03-14 11:45:00+00,-14.38,80.4,0.614,1.333,59.15,56.49,12.86
VAAM,2026-03-14 11:30:00+00,-14.42,79.72,1.031,1.196,75.09,57.0,12.86
VAAM,2026-03-14 11:15:00+00,-14.27,79.95,0.615,1.039,88.9,51.74,12.83
VAAM,2026-03-14 11:00:00+00,-14.9,80.3,1.095,1.548,96.7,45.67,12.86
VAAM,2026-03-14 10:45:00+00,-14.79,80.8,0.634,1.548,102.3,41.9,12.85
VAAM,2026-03-14 10:30:00+00,-14.94,80.9,1.179,1.529,59.63,39.27,12.85
VAAM,2026-03-14 10:15:00+00,-14.83,81.2,0.805,1.196,58.65,35.64,12.82
VAAM,2026-03-14 10:00:00+00,-14.94,81.5,0.838,1.098,69.56,27.8,12.85
VAAM,2026-03-14 09:45:00+00,-15.06,81.8,1.14,1.431,57.4,19.75,12.85
VAAM,2026-03-14 09:30:00+00,-14.97,82.5,0.688,1.019,72.15,14.14,12.85
VAAM,2026-03-14 09:15:00+00,-15.05,82.4,1.154,1.686,56.12,13.41,12.83
VAAM,2026-03-14 09:00:00+00,-15.16,82.3,0.693,1.019,127.7,11.33,12.85
VAAM,2026-03-14 08:45:00+00,-15.07,82.2,0.551,1.137,168.0,9.26,12.85
VAAM,2026-03-14 08:30:00+00,-15.0,82.4,0.134,0.706,250.0,8.08,12.84
VAAM,2026-03-14 08:15:00+00,-15.16,81.9,0.94,1.196,61.39,4.657,12.84
VAAM,2026-03-14 08:00:00+00,-15.16,81.3,0.881,1.058,82.9,3.483,12.86
VAAM,2026-03-14 07:45:00+00,-15.15,80.9,1.071,1.588,103.0,2.802,12.86
VAAM,2026-03-14 07:30:00+00,-15.16,80.6,0.875,1.45,93.8,2.294,12.87
VAAM,2026-03-14 07:15:00+00,-15.09,81.7,0.898,1.666,108.3,2.28,12.84
VAAM,2026-03-14 07:00:00+00,-14.99,82.5,0.318,0.882,183.6,1.412,12.87
VAAM,2026-03-14 06:45:00+00,-15.01,82.9,0.416,0.647,116.6,0.889,12.87
VAAM,2026-03-14 06:30:00+00,-15.02,82.6,0.453,0.764,98.8,0.511,12.87
VAAM,2026-03-14 06:15:00+00,-14.78,82.1,0.624,1.725,293.2,0.28,12.85
VAAM,2026-03-14 06:00:00+00,-14.75,81.7,1.506,2.117,237.6,0.125,12.88
